Battery_Voltage,Battery_Current,Temperature,CPU_Load,Signal_Strength,Fuel_Level,Health
25.777719401295595,2.621701909684104,39.72730048799155,32.779138526164786,42.699809274125464,29.53683542724587,Critical
22.956753967506415,7.599122418945879,65.41477031014628,50.52288215286013,84.04907554249877,22.916884066049477,Critical
27.70595829778396,5.54752654294658,77.69098250355276,96.18229135754356,60.47911875700313,24.219516172977393,Critical
28.08628038893518,5.254157564152014,28.24481984329979,45.913178587819125,68.71170219517136,86.7331286566753,Healthy
26.49021758055597,4.58881957711556,49.016426027658184,85.5821445997984,95.73157299073394,29.437798690244925,Warning
28.16773743963649,2.614688682024311,33.66396727549741,26.9686545174326,59.91829028415073,23.612109152983358,Healthy
25.950364770915126,2.235696224038558,66.53553723719956,70.52144482225259,67.92021603636917,55.03199097143298,Critical
26.181862635055953,2.5434034634912273,52.54356878227524,97.93062589950492,40.82094488564087,87.51947775536198,Critical
25.420328146868396,2.3050678350097815,56.247857140769746,19.170379078564313,44.895923200290305,40.99267011914415,Critical
22.20335301395276,6.457091314967273,66.86442037503312,10.748794800447282,55.51549546808704,53.73700940207331,Critical
22.863131415946434,3.4508768141671107,40.73808072305957,49.02245133693529,41.671134449264464,23.193802605100096,Critical
22.251433485493873,1.4048987359437746,74.48085444645781,18.336293474623048,77.88251956289506,55.92628113079007,Critical
27.091283290110244,7.78371841098568,49.646876370999095,77.35459147086083,65.58390140809735,66.20904645097069,Healthy
24.514847848610614,7.18650119474398,25.26706348429762,92.3093797463703,72.88871216368132,65.67256430017159,Warning
26.068565529317624,7.494265982366491,60.23344268097216,49.061887543788295,50.47883115377977,46.594135373949214,Warning
29.260531791408745,7.964354758525047,66.56198777848654,33.284047793989686,57.75592176619697,45.24265445305084,Critical
23.994337833191,2.217266744536411,35.58950900938923,49.09629871059488,79.82946849116351,28.52988951492783,Healthy
25.283063384285036,3.773694132318611,70.71665170491895,75.1103036065001,97.91816341782399,49.34386565170147,Critical
28.04440910834439,6.307669329928639,73.89931155977482,10.814874542233389,43.025006416132555,27.95957350983717,Critical
23.83038532393298,5.872144326376546,32.99879167955758,63.050859053622744,93.42305925131596,81.32767557696413,Healthy
22.615839278630343,2.0772713443789854,78.92889572648943,65.19625163986412,74.61287207867251,97.30194381985487,Critical
24.318011623310145,6.710831874934325,24.146249323169297,67.39194222063419,73.83517400533742,97.60595653333655,Healthy
23.289770298032035,2.5710840028566246,28.131018446161846,31.781987198278948,70.01671211246563,89.2056879500315,Healthy
29.437581218740583,2.5667233037583617,26.9746145504717,74.2647451040314,44.163645154251,68.06337194716953,Critical
28.464963036515336,4.758820960253895,73.10933115051158,18.225233769859877,45.39261110416964,76.0692557795104,Critical
27.06723005208339,5.150579543891922,57.52901590112252,27.934330282012073,76.05472033954517,42.816464214433125,Warning
28.97168472150174,5.060603454864678,24.886778409447736,88.97230419890337,60.457514286133495,70.46163361380965,Warning
28.429376615192915,1.640407861784284,43.621022193942686,76.48508356539097,95.03608399466084,56.451963955190195,Healthy
23.492560471088286,7.142226038412662,54.994371629537135,11.237099861021072,64.39543224156833,58.561387182154604,Warning
29.140471987919824,2.8592002981209426,20.425165524309914,32.353863433282015,48.59688752215847,80.62212483001264,Critical
26.314737935325205,1.9066044489796292,72.35706394647701,29.29658346938481,82.88313001012216,42.55346844778013,Critical
28.4595212413125,7.221236559082841,67.23422980369979,34.372569523327535,57.60120528646059,45.44316893556159,Critical
29.168730399387947,7.689560487608274,47.838440282481486,32.28037932518978,71.52821844135359,93.97134329029093,Healthy
24.54402779977491,7.0348933208581546,77.86322999184608,15.627366616856117,81.8699671303102,24.49794358807778,Critical
22.880415396221416,6.666612523074146,42.15446365288148,51.30464649371383,94.01584667212423,58.85074387306723,Critical
23.823481300335533,5.586693864473152,78.96717073737236,75.94601273075486,87.53147168810057,93.02406403262894,Critical
25.41686230901005,4.856001594263975,58.41479992223576,64.60585522456928,80.58166407236345,68.82904062545256,Warning
28.544118127379946,1.6089073193798709,56.253632761506196,70.55845017382718,80.77799094370862,63.71256593697056,Warning
28.885844666050748,3.859172491494891,25.787068194226023,17.303426068261523,96.7554786419252,39.979534338348415,Healthy
22.055617044249527,3.608819619086198,72.32530428980186,95.63416391591085,57.74944584979216,47.46203912515586,Critical
26.085978420620528,2.8182764863222833,42.78682971483998,85.46426504587224,40.06672565177124,88.16387326437544,Critical
25.339288025190232,6.063940795820095,25.54517137586116,82.45812866460965,56.31727356389192,64.73745054147665,Warning
23.776862483765843,4.471130145551395,15.819488798424338,84.06854245375908,53.07348277760464,61.17937550054239,Warning
22.958922938669463,1.5673235113535355,51.38411943649487,93.94394573194852,79.7100751068399,27.966377083202314,Critical
24.700921371229022,2.5412824136486796,49.280975437973964,58.982856950232794,78.02269598593175,21.282252516409848,Healthy
29.543277631300153,5.782811345617171,61.7579854539953,28.02538160808633,75.60768296228343,97.09481509496393,Warning
24.58562345616604,1.5329160164321012,72.86677344615714,65.5105247067287,40.97460659256722,50.15889338294733,Critical
26.15032497394693,6.958448398341381,20.161428001796917,76.85933443011452,83.72668326703885,68.25704496796034,Healthy
27.62415167116142,4.466025689097821,62.54727187212355,76.41256540186228,59.411824749129494,26.377205854982797,Warning
24.909036819034352,4.3641060412865365,27.181776366342845,56.93041217501921,79.90335934039787,74.64914285784373,Healthy
29.774256661767687,5.146854492616623,70.78150845521566,16.161284740022026,73.3947057101292,94.60533669647687,Critical
29.69957835953689,6.772766761476044,68.23912840100765,43.4001644587115,60.56385552567443,66.05322023979357,Critical
24.014258366602913,3.4346644553153514,50.151594074060384,92.86899476170215,48.07457602624646,30.089225790032845,Critical
25.977988047139085,5.746113067913445,61.16578191051525,62.60040187816834,45.66513385962886,66.53772219787814,Critical
24.407026478534156,4.960123747970537,35.43275735694365,58.44987489301421,89.89109998673341,81.30777704837219,Healthy
24.278723955019743,2.8691978911859493,45.62591343063295,34.196816294397415,95.10385252489348,52.51332292592149,Healthy
22.29509557883626,7.150409904486106,68.40639835118066,43.1604027924921,78.98728280585797,90.38701983531743,Critical
26.876514671839175,6.581982151248496,44.852237816258906,90.58114802378523,46.206046891629,71.89463626858915,Critical
26.021432185830893,5.609162842608979,38.25688724615372,69.98167427741521,64.12163301329444,91.93991346313621,Healthy
22.411830009999914,6.954072103659693,47.12380907126949,80.86483240770995,83.73635200630943,69.88042489978697,Critical
24.229171713892892,7.071059406718616,68.8362014084192,50.89108807608896,86.78925304060408,30.503037760385936,Critical
29.26612708773323,5.958540837005243,36.788523079106724,66.7222497510542,47.093117337465316,44.775336888415126,Critical
23.91649512533578,6.859093298545704,26.294503553823347,32.354524786888675,40.001843130722946,36.143595860196555,Critical
23.159158976729785,5.882300231684986,61.28091132150075,73.49147472551377,82.7282227528363,92.70611981734899,Warning
25.915622082220505,5.7609854023221025,68.68858382602532,48.48412003330036,61.39577055917234,80.83200538299862,Critical
29.885203632884807,5.33027964750629,21.541436104029668,49.8290963333271,55.268879897095616,74.11186951280048,Healthy
23.936442172092004,6.269016476903489,30.591817329136408,68.43900921191936,40.77384818737153,44.07730557052973,Critical
27.37708437924703,2.110235737051516,24.228179334464603,94.2652559322034,72.41796440568999,34.723581764017084,Warning
28.09295692262974,7.166095314392499,37.616191752840834,15.760571194775883,91.0690441255589,80.51608703911295,Healthy
23.9011003519392,7.102904694216624,44.27281362885182,84.22689136123068,97.45789877635528,57.93263567032638,Warning
27.825730788894877,1.204730981241914,63.67371190261492,36.31447993709738,73.94469703679735,38.06316417205033,Warning
24.942265061754025,6.7807172539533385,57.32459301730882,49.95275090557401,70.86767966439365,69.32975825322201,Warning
27.058446644748635,1.9020890723141164,55.360356886098025,11.972199589750806,45.10338312935447,23.226708171076158,Critical
27.06823768608716,3.345831979813993,37.90437152962754,37.094147005088175,72.93236809255599,46.09362033026028,Healthy
26.28619747259807,6.204557794041254,69.69409095050939,55.236811836711745,62.79874473792368,57.48455956729077,Critical
22.722318160435265,2.1253192723381575,45.6336658808807,15.055846961269511,76.42811685301461,31.83666672875247,Critical
28.682419964713905,6.725769168833436,78.64182097098504,54.19861564448486,63.3235808725928,98.77235820726716,Critical
24.566240519773885,6.8249392457041935,56.219238989222895,93.43995659725846,54.417947407022005,36.72778916716914,Warning
23.492148083198835,4.552274136325853,23.207208201692676,19.48538962970247,45.69791651370259,30.42825040346124,Critical
22.32620113243811,1.044701102017835,58.95154153490321,78.7996655267954,58.89510667533374,36.28278991095171,Critical
26.727143545505935,3.0092669322243895,36.13176100306043,46.87039480383934,45.798690057265134,81.52489065277794,Critical
27.42051489473826,5.318488428630196,59.611267784596336,68.96563430719043,50.613817049439035,54.04045274174742,Warning
22.13270263142285,7.868303246191965,19.52667463055637,33.42129381867064,99.24016951477276,65.23327518020304,Critical
26.09674446639425,5.422694689116678,26.36729341643736,24.354303628722246,66.64621341439712,21.680732558908858,Healthy
23.811966201583502,2.8186250674491187,70.62292182887612,24.441635284410378,71.912305990301,22.754504685865165,Critical
27.1613823232756,5.438039921697279,29.766671206528468,16.344275107883018,92.41711172423292,55.66604398616129,Healthy
23.394931432039932,4.779897658010988,69.4076731407911,26.708203441111873,99.73413402944126,85.33241945612988,Critical
27.52750190481973,6.458917766058005,33.15294574953668,69.77974464900714,74.9628669606809,90.81911029660522,Healthy
25.0938827704043,1.7488644717887087,56.787324153815995,89.35215506591572,88.7484292626503,26.936525407651217,Warning
29.493839909893875,6.327195317514196,60.119787278139015,83.27131170320456,59.61646146020052,63.06904816808182,Warning
23.100167553167946,4.788866050732772,48.32255895442844,71.66208788870357,58.34463744683747,93.05837490234164,Healthy
24.72853080840207,7.740944027012962,34.84519398528754,19.93886770699924,64.16222325967361,51.03782035183091,Healthy
22.907788169924714,3.3931051622708024,28.821884464121247,36.02687016663548,80.35043576041895,86.36526651426949,Critical
29.397548946228504,5.4283532519376365,17.157308046557706,37.88261877902221,80.93150135530593,30.695652351954898,Healthy
29.018714827047848,7.524196738570122,34.756516080647046,32.49612517578591,58.91436607896705,94.8315591734239,Healthy
24.063533021721245,1.7175680959347548,57.455581384533396,56.35050937387508,47.99259544819772,80.11386540250422,Critical
27.27987236827343,7.560599410655158,75.98981319915137,58.199843339170535,77.94377538793051,95.30675142295213,Critical
28.537777601609726,5.815200056105693,71.62829134709838,42.11973776539992,47.69955173132587,74.12937868420052,Critical
26.4416064927957,1.4748594137362034,64.79421047479467,41.84102428627924,74.7095504937598,49.07231455995416,Warning
26.23720462684805,3.106744968627714,66.24907731146442,84.57000381154732,81.60532768337853,95.0544938019778,Critical
23.934818327203615,5.957204620516971,58.22401872593969,81.0363563487717,82.0366897836671,42.045342104734274,Warning
22.744822142447195,1.4714542102814019,31.918645741790197,37.701624851267105,85.2083266395758,46.5738017649386,Critical
29.177726063626615,5.075193221233913,73.96767699587895,92.24095994859334,92.37156529393987,76.06467344013923,Critical
29.203344457306642,3.421181398670697,58.597600273879216,95.75335153022554,69.9975395178873,81.2253039620309,Warning
27.064811658186144,5.34640862437234,51.428641013728594,39.40682878270368,83.81495137177427,94.3522787079323,Warning
24.712238328389606,1.3201942366875898,22.21431549887627,41.898245391374935,77.1503641219502,36.38419272449676,Healthy
24.793676596901285,7.100757643066634,44.058610347417655,55.5070738079763,51.19839638786095,83.83984281753791,Healthy
27.807645430961916,7.814422784241779,44.92328762812521,94.70087312803062,41.54137869216449,79.08368427175708,Critical
29.17688207962062,7.782144986999841,71.19663461897355,88.86874898280804,57.07248314061603,25.10356450028783,Critical
29.09669139412094,6.247562822200473,50.53213431220625,19.231116632523083,66.58202238025716,50.97785129681655,Warning
28.23900436686099,1.9106036809144238,39.726035683076624,45.345766894427456,77.02635666571938,42.62123656480789,Healthy
27.1362531692343,6.307842371503158,78.49202135319285,59.80340707747946,90.99755983019233,44.359233948322434,Critical
22.67311971996039,1.1721084152116106,22.19683856621052,55.28192252963861,51.77474300236994,98.63575036437607,Critical
23.293029712756912,1.1548648607029808,42.4656478402764,27.44767611432034,47.53298739390863,71.42219307839423,Critical
29.188433508216633,3.265271534046789,17.731603886141343,87.29350940513392,97.80879684845965,77.41409262347997,Warning
26.85143247727672,4.42050233283266,63.09376784985047,70.92467046971537,46.482673562584424,98.12941098520074,Critical
22.073576412933036,6.392851924654552,74.67497589294479,85.41175373666232,68.70946420643135,50.17614259661109,Critical
22.811772342928258,5.783067636245536,33.20242642078181,87.2887851414525,75.13382372759811,84.14721347622448,Critical
27.308014152864445,4.121318944637238,70.79220899194286,77.35202682991658,72.4824652544463,54.76247706435963,Critical
22.04049267076975,2.915386663971661,33.994184980023356,49.52895411247456,45.161929421976595,89.56269374519837,Critical
23.28646441133999,7.979871501103978,74.20006050685448,64.9492079513882,43.42161484021716,34.45260330490426,Critical
26.38987031493269,3.9832691156518107,64.00752373379096,24.43288655077688,46.32900564766214,95.81489416514236,Critical
27.535161581541544,4.159709170307728,67.3189404946935,70.62808757274169,75.13526103235675,37.50173667287037,Critical
27.215690076020806,2.1453667483416843,16.170426114029542,26.132793016535267,72.66069325805927,46.097640558474524,Healthy
23.79415447568448,6.563666841249505,77.58267320981169,72.45546314591411,54.02444752220465,80.49537872854243,Critical
27.697433770780286,5.855775580470421,62.233614484571014,30.66383446785718,78.2664485107355,51.500411325232534,Warning
23.897992699974402,2.5453872895213228,34.80882120009866,20.579617013519798,89.20405012333896,68.65691014131573,Healthy
24.603197585274142,1.5766673193108989,68.91065321582505,24.875604112866167,42.49473759079562,55.565880085554284,Critical
27.971931240944194,5.763495114522992,33.298877896970446,10.179292169716325,69.88779661288254,79.38959496718255,Healthy
27.19706319237772,5.5815784999679465,71.72899957179831,74.68656560681772,81.35862472616142,38.266500189488866,Critical
28.793787283953424,2.912816688987465,22.317725376775908,75.91609441525412,55.13871562418122,24.67663897895016,Healthy
27.260903138402746,7.656044935752872,60.73958853495172,56.34400149219335,58.46625431758895,43.9943517978453,Warning
26.54646882668377,2.0574052424663014,50.145400981919174,24.522652094984533,76.81827417936303,57.94469318947442,Warning
22.74939814262474,4.026343607298213,21.274740562703652,17.519890375962078,93.87611760662422,33.441604175414284,Critical
24.94172642447547,7.605311441173193,30.723098836824533,11.721606979355832,88.59546521817396,48.383783172511095,Healthy
24.121618941453804,3.9380912184828563,15.806262358025462,24.917335926869864,74.98781314597501,51.998641463485484,Healthy
23.951917147032667,5.469681633648599,45.46991775519288,90.17699814848321,83.81330306543495,24.591347495061882,Warning
29.784084438019566,3.78316078573956,34.58224194940002,31.738315753151358,61.88934821246792,66.66457985473636,Healthy
25.144781797334083,2.91950641644069,53.89323647935432,41.88441944954941,78.45793168592546,90.747474237703,Warning
29.136372441416906,7.8878435357187975,34.32045750106012,19.481093603319987,67.97089546765342,32.13943303624419,Healthy
27.049109007978103,3.865338044205301,34.49474224795401,30.012517427335325,51.396168187453654,67.82464107212112,Healthy
28.358490428333187,7.258694425753941,63.30755791755422,56.73021137021846,82.10429643263544,73.1791363928677,Warning
26.021096744841536,2.6096822412376035,18.129284338592974,64.69774147860873,73.38787824092933,53.546774433543064,Healthy
26.615231077010872,2.4917329281755833,73.68817468747918,32.081708274959,61.51729491721548,76.0878069891416,Critical
25.940141550550912,1.2179385801915794,70.3971518354268,15.195894330260549,94.68035140471784,52.85852347928096,Critical
23.561943902384357,5.561667777631195,58.407304409716424,45.19295822146588,41.256047069603994,60.370983038194794,Critical
27.779616922092043,3.579684406066328,53.55940205697998,31.078303383370073,58.94638907496976,20.58824356435416,Warning
24.246178899526846,7.050507748877459,72.99966237907739,29.759853090682174,43.412883866658795,75.3376091307751,Critical
22.19452773145163,4.3124693468409,27.04646166936644,96.38765224421097,85.99163897329763,72.90741431557795,Critical
27.163778367257343,7.777353995403052,20.13299554240386,65.46704373331517,82.12644724682755,23.072070186107567,Healthy
23.41688543525639,2.298678609921848,30.568161044119975,60.11905988548863,59.88113312417902,49.460008591610645,Healthy
29.523668674823313,7.080362175689276,66.64758811551236,47.41975931709897,80.53977413242438,98.32254726333339,Critical
29.6314286160207,6.436177969542192,17.253567337221416,48.60499000871298,63.756233571756994,53.658925005489344,Healthy
29.318915121763588,6.396452912508364,52.882444280426824,58.68145034542727,85.37522748534606,60.15563241054734,Warning
24.961269602043554,6.913482596818214,79.70343855243514,72.67868263324965,67.25101976420237,92.79441265277748,Critical
22.12365293223094,6.3271679366009925,70.62024609944007,73.19314865636466,64.73678366989994,77.3809500692605,Critical
29.426548500701802,5.383542251419907,48.89396978783331,25.45245169349046,96.08379492929807,66.56561048993788,Healthy
25.425473186538515,1.918714143776713,19.136659103631754,55.01014768689643,55.05274599344202,83.8243745072858,Healthy
29.733238552349356,1.2276832564387634,69.03927843507114,47.07622855306918,47.22684039979393,89.14930131647786,Critical
29.70895981671402,7.445934934709808,53.933603031518686,88.34742696424458,75.07258679556749,56.55104573898135,Warning
28.82407564373888,5.316552201645166,22.470644808871842,66.82770290965388,98.15930873705074,58.00866919454683,Healthy
24.355591136556686,6.575761036833234,21.100723513518155,57.92536597743836,62.6703528236312,50.88407485214687,Healthy
25.080781828815404,4.370656460587851,74.12574326337851,20.38551779610256,43.72220581772689,97.33649120147685,Critical
28.809093372134853,1.8211573227367612,58.4980170909751,64.50741003910703,60.358316038574046,75.77330034322803,Warning
24.53537604125022,1.8763005454178532,68.90364195558911,20.548351511221007,70.35589925917351,26.65784529664578,Critical
23.35594197348874,5.798957010602799,72.13362851834738,40.34859180091769,49.71538039793282,89.03676986504148,Critical
26.454410099666802,4.012141264296239,52.16520288314094,22.85577683328987,79.48613308338952,58.444795266901444,Warning
29.489238193286248,2.403673086902357,48.63401286407768,72.28662823219321,99.86496334061204,25.500312513798995,Healthy
27.568238373399783,4.441161827190058,42.97778167086436,28.562690245253734,67.10436855888663,63.977380413064886,Healthy
26.560489360714918,1.4494625595259385,35.601528206422756,45.26734358692234,61.28371340381276,53.37314231805617,Healthy
22.777411950166147,5.073799813400791,43.24873745581627,90.61072998569009,64.042250010068,90.21995238900999,Critical
26.92005781359336,2.8829538310456835,65.30217762246016,28.388474505907325,46.908770703712065,36.319568288750986,Critical
29.920430800834104,6.582913704460317,54.12502301598355,55.70245575629012,92.99641608557343,86.11716875937464,Warning
23.12067212189219,3.1725337124650164,73.014013847065,47.73444950494198,64.88953933128111,64.61509529483622,Critical
26.146637218909895,4.186541043572609,43.8197009346472,11.631163694115676,63.23646468549048,24.368824257077524,Healthy
