Battery_Voltage,Battery_Current,Temperature,Solar_Power,Fuel_Level,CPU_Load,Signal_Strength,Health,Health_Score
26.450837622014806,4.744812828485716,22.639485484964286,136.3859073976542,99.91899189918992,35.91699543448221,86.1958380549133,Healthy,100
25.279233572097436,3.295378041822884,27.502969729452392,223.44697839568119,99.91599159915991,52.820158456045476,91.9952636082927,Healthy,100
25.649967500248067,4.916866474278506,25.300802195738992,164.79068195607195,99.91299129912991,38.306357473482734,80.20008738696431,Healthy,100
25.277952065324722,5.823423184562311,25.47856555081014,219.09740223796328,99.9099909990999,61.59504420780388,86.49123376008238,Healthy,100
28.222733821410724,5.945633427567629,35.11544953257917,244.98370729210595,99.90699069906991,20.254385333954733,89.49935046320884,Healthy,100
25.98380333031448,5.50436506571841,20.12823072780327,280.8699051012186,99.9039903990399,40.77947429212341,95.7431231008907,Healthy,100
24.73074688525292,4.458700905037761,30.798818145617837,187.1641645046985,99.9009900990099,22.25374365824932,88.77036480461709,Healthy,100
26.987053894523825,3.0231784310524095,32.36942864383519,201.6003318144306,99.89798979897989,31.589478204629273,89.23338316058663,Healthy,100
24.534987620034773,4.504784901995265,27.147092958389084,216.6563482523562,99.8949894989499,31.518174576457664,89.5602664801094,Healthy,100
26.250636314005707,4.695655128946049,33.358406961920636,185.89141144883382,99.89198919891989,36.79652431439375,80.88156173111138,Healthy,100
23.64839585134427,4.687071032809986,28.885911043224702,254.249590507624,99.88898889888989,25.74050379165616,93.29546550462466,Healthy,100
24.406176741321882,5.618556356977924,35.302779526936675,217.5466909122032,99.88598859885988,39.13912530928585,93.08710785105687,Healthy,100
26.236233483042948,6.98567641101484,18.866768170444875,224.26849581816163,99.88298829882989,45.52559805377413,94.07248079643337,Healthy,100
21.17359467421729,5.123529201841093,84.25551658795379,241.70605943709555,99.87998799879988,21.61716240854121,49.052575733942795,Critical,20
26.205641937427966,4.783268210843539,27.569121142893792,217.49009692686067,99.87698769876988,32.38081011964634,83.50739198506395,Healthy,100
25.86122206113411,4.740778186995907,11.966755693171905,191.38613051384473,99.87398739873987,70.49190559315628,82.55986667697164,Healthy,100
25.638675565292854,5.124384766907714,21.48428359852879,217.79429165955366,99.87098709870988,43.95084566639019,93.52933657299494,Healthy,100
21.66350520276253,4.171706239651601,93.83062220903334,190.0336524170314,99.86798679867987,18.187105549818796,40.84040902404232,Critical,20
25.13618694992635,5.120198558746055,33.689235968940096,223.77933111907703,99.86498649864987,23.19440962288255,85.07185873231529,Healthy,100
25.447233474848254,5.4508123363318,23.758939922112397,254.89282022806287,99.86198619861986,42.71085094447433,88.58718766089515,Healthy,100
27.268546671462698,5.209686063574488,23.091526076164136,178.8757597704684,99.85898589858986,41.20799246289085,86.90828187454139,Healthy,100
26.412341947482155,5.457541934004781,32.90491468393715,166.36701494952678,99.85598559855985,32.95068637958944,98.62388533898583,Healthy,100
21.83388555579303,5.4337476093485355,71.37614641966181,221.7237477571886,99.85298529852986,66.31977948265572,64.25847003888939,Critical,20
26.388900763273753,3.2281033177535563,15.572535595338568,193.12701341396328,99.84998499849985,71.42474585042385,81.82219354328267,Healthy,100
25.53790126350042,5.6368701583954035,25.83044619958392,221.11108460441892,99.84698469846985,36.82739968180332,82.61725593366681,Healthy,100
25.18769359963285,4.328985154337547,19.313759391529867,231.21412322133952,99.84398439843984,50.47548239112086,86.20315997684047,Healthy,100
26.734011546609043,3.9041608369960423,19.541924232042106,144.97098198750112,99.84098409840985,51.07799405585203,86.55235979160494,Healthy,100
27.23719942699514,3.895548172145004,31.44060275012789,244.14472996804898,99.83798379837984,52.67047767373093,86.1236977665079,Healthy,100
27.11753614293944,5.433541610472529,33.25584302747547,179.0616023965663,99.83498349834983,32.318976138713154,89.02882910228243,Healthy,100
24.992938972132833,4.777425072775147,32.73318529511275,219.21782173023584,99.83198319831983,63.273390606646444,87.76582599639029,Healthy,100
21.06999619822873,3.3180312160145897,70.31320663286017,196.92161825965493,99.82898289828982,39.17683364518709,50.72317324685753,Critical,20
26.397516117684276,5.478037815192283,35.44680592008881,200.68150448254968,99.82598259825983,45.06390497230134,84.8659587956801,Healthy,100
27.17065415254683,3.560391869201173,15.228458747038415,279.2885278866296,99.82298229822982,40.024522122739725,97.73169416104781,Healthy,100
25.424990914585653,5.139821358518211,30.7024717595768,231.17436322784815,99.81998199819982,38.323765932414894,88.21275876632659,Healthy,100
25.777209228003418,5.2384989256730545,24.822350802582648,251.66409410337567,99.81698169816981,43.34085351925432,87.95684554187005,Healthy,100
24.672398031192767,5.885577081695045,23.515454524057382,225.282947397096,99.81398139813982,25.769373114477794,82.39781427086264,Healthy,100
24.564552051103195,6.781684786466851,31.36248779325223,241.70047511292339,99.8109810981098,16.34616376991621,87.68391636347917,Healthy,100
26.975030986873037,3.6353236740994586,17.61822712062549,234.60824267502082,99.80798079807981,37.43943428783528,94.80451214783791,Healthy,100
27.627488034284987,4.94752614393695,17.49334836476608,228.9059650640389,99.8049804980498,29.43486835692077,92.97775739234703,Healthy,100
25.9135878541036,4.723664704955783,31.8014364644903,258.7504568207638,99.8019801980198,46.57004413583968,94.05549648986778,Healthy,100
27.20423947747043,5.433749685960962,30.92671610506539,225.47769088454945,99.7989798979898,45.20548190453979,83.98201461961835,Healthy,100
26.43396323005716,5.215668770933619,28.82039593522906,299.9802000276197,99.7959795979598,40.16176023636042,83.90191158298076,Healthy,100
25.22585629447385,4.64745375726338,22.72051957166118,253.6186050484353,99.79297929792979,57.77889748665262,95.66717861087027,Healthy,100
26.433674726610096,4.559097811389145,32.46297780749275,180.11607557911086,99.7899789978998,39.925267853644364,94.13137069933883,Healthy,100
27.845643879759162,3.8835491448159525,32.081817352362854,213.82076018559562,99.78697869786978,22.50218988464924,88.70768619092176,Healthy,100
25.95700875306806,5.987861582406509,28.511827090284726,233.8977159821734,99.78397839783979,37.31626910014701,94.26520134224539,Healthy,100
27.87757238697681,5.45920418159953,20.936073752381372,221.5573892499213,99.78097809780978,54.051613202260114,83.98501813873105,Healthy,100
22.856305875092307,5.917768197795137,25.44850992562296,244.04056966402587,99.77797779777978,17.388943924473484,83.77765946101268,Healthy,70
26.986283005250268,4.6896038635244865,33.027002065146654,247.89558466918558,99.77497749774977,38.871564075400286,81.91269423742638,Healthy,100
26.104456481885805,4.34316453130557,35.96314733681072,172.41445549703624,99.77197719771978,46.905544414707464,91.80735216501823,Healthy,100
25.64119117944096,3.921684933370772,26.040780379742028,264.8377140650773,99.76897689768977,71.8269080143334,91.08358937219033,Healthy,100
26.110112931842604,5.358917583740659,26.501962193150426,202.61138870798845,99.76597659765977,54.49909164313127,87.38791739909522,Healthy,100
23.61491730247893,3.9602067754717654,27.029865351849633,199.1433422947335,99.76297629762976,41.59139660037383,86.09803695194245,Healthy,100
18.133137994641416,6.84866306896655,73.22653968381434,199.0307162553061,99.75997599759975,46.249110716163365,49.0460846229982,Critical,20
26.428535085814097,3.6923574189065596,24.51359619963986,248.30017420967042,99.75697569756976,17.22765567658089,88.70434503205806,Healthy,100
18.54424017176419,5.273660119212502,71.84613233828374,210.6526305648275,99.75397539753975,27.40333376912845,42.68300710507554,Critical,20
25.378075738071622,6.566854707213786,35.15661400988258,196.77569244818025,99.75097509750975,47.811468053327566,89.26825782775259,Healthy,100
25.029807676528176,5.599089759263809,38.7681336829753,205.1614294894762,99.74797479747974,41.934008759875816,87.49643646105667,Healthy,100
25.397891547698556,5.175673712491779,24.325600842365724,157.18579193794432,99.74497449744975,43.464894239168714,97.08329754903195,Healthy,100
27.09848254124249,4.031516353038104,21.600079786487356,190.52426826169796,99.74197419741974,40.409375844128334,93.94982060207998,Healthy,100
18.50662355342051,3.618230811432296,74.6429809695041,176.61457579714153,99.73897389738974,39.938909229021824,63.103445977988855,Critical,20
25.364287755479552,5.7700501089175855,26.874976697627364,210.5790734326438,99.73597359735973,41.23516778174557,95.66857055876307,Healthy,100
26.615920919736027,6.506147240774947,33.973111462977755,243.24676445957573,99.73297329732974,27.32757778882234,102.60153258087618,Healthy,100
26.11649305921765,4.561150009521828,28.32783664987023,239.38565653266295,99.72997299729973,37.25287633186081,86.33823316738922,Healthy,100
27.162373988639466,3.860938492383649,23.2442630177729,263.9862674141304,99.72697269726973,25.070744422853902,92.35868323372625,Healthy,100
25.157536287347178,2.5418305694509815,20.089543296651705,256.1891536053817,99.72397239723972,32.56484251914111,87.95394918129126,Healthy,100
25.60680542408268,4.019235156337462,33.19380510891804,201.4991149778568,99.72097209720972,54.3508601104544,85.32729489615849,Healthy,100
25.52947021624141,4.88634315750096,31.5970674469855,220.66749902637997,99.71797179717971,37.830972274029236,85.18866606941934,Healthy,100
24.243782062241458,6.599123240836734,34.363359268550916,218.86053670225036,99.71497149714972,47.15007370336969,97.96166573009299,Healthy,100
26.35534433247749,5.673133692232969,22.190879495673435,144.71315610473397,99.71197119711971,41.3835346493506,80.87619696346827,Healthy,100
26.313266326615867,5.305085404706753,39.03062139716998,177.39591620815895,99.70897089708971,35.381299997280706,92.53929679233397,Healthy,100
26.006136147970953,4.599880338698869,17.53783295765658,214.14496629971106,99.7059705970597,27.897175520698923,85.87378461189883,Healthy,100
25.718495439949823,4.416834282744044,32.25760612840888,213.94862477007172,99.70297029702971,35.199332171087704,98.86247475783996,Healthy,100
24.301555109539503,6.405647597507963,16.54250339681859,237.93137689718085,99.6999699969997,42.198141351766296,88.63461675532837,Healthy,100
25.49522561268157,5.2007385407583895,23.258011709809193,236.2274570337547,99.6969696969697,46.961841329491115,88.17996163358868,Healthy,100
25.588742580167878,2.897399308078978,37.366137582687756,158.02576242650926,99.69396939693969,41.468042374687435,97.84754652247118,Healthy,100
25.037267276934056,4.326460352102757,32.988185526855936,238.15088570601355,99.6909690969097,47.793763815348534,94.38400041156108,Healthy,100
25.80645714600079,4.141783968228373,24.72267750707691,226.25055222588173,99.68796879687969,21.757958769283526,92.77113492181336,Healthy,100
26.484861028177445,4.453735990822535,24.88697774306987,241.81806135756202,99.68496849684969,50.39995069100202,94.02905977752891,Healthy,100
28.263423081452636,5.562910660285085,28.603732665012654,257.34029556745566,99.68196819681968,26.460923911576565,84.58363205617128,Healthy,100
26.209493375398207,4.892555118205751,31.084845944564336,214.999095952421,99.67896789678967,51.802055405896255,93.70856602769068,Healthy,100
26.309060468867315,4.923134592996338,35.50947629609618,263.5955882943028,99.67596759675968,46.02887012095412,89.00472892912491,Healthy,100
25.9106649010806,6.313473161325237,25.262595972349033,188.87098411374336,99.67296729672967,17.557725254260404,91.8046234958113,Healthy,100
23.69747454164115,4.3035389102133115,18.32928961907679,186.89916578697236,99.66996699669967,48.843553890219155,92.42276463130646,Healthy,100
20.30936150423868,6.86419952588735,72.5787083126797,235.00702665474395,99.66696669666966,51.94116807799494,52.229072358049756,Critical,20
26.07227625192923,4.328692408628914,25.25541497494963,207.0931359143187,99.66396639663967,55.09454152415086,92.96911297920414,Healthy,100
28.955890534982345,5.089198196612571,20.196197771509315,229.15713976166393,99.66096609660966,30.776820590727723,89.06821355014311,Healthy,100
25.769166842262653,4.718796404597232,29.786013491876766,289.7543741945572,99.65796579657966,42.15293010484631,83.80039277011565,Healthy,100
26.361856810800337,5.123419133500962,26.721317475443264,233.77232757263914,99.65496549654965,48.3333925965845,89.26717096735479,Healthy,100
19.64982183225567,5.444591995073129,77.44837152666345,227.42593386024419,99.65196519651965,48.835922408944946,60.071713132804234,Critical,20
24.59758635485656,5.433835240088877,22.633334798876916,189.57728674718533,99.64896489648964,44.91424914235562,92.9681594563398,Healthy,100
27.371387377418024,4.24688266937942,30.920263181952993,160.50070676814786,99.64596459645965,34.88036507852053,78.05854481096324,Healthy,100
20.28202268903769,3.8770853225524293,91.7933015022565,217.46086846542713,99.64296429642964,51.85532504930976,50.90688847460122,Critical,20
26.949238336451657,7.503171790905711,23.0336116618205,257.3404586312869,99.63996399639964,51.9258396017742,87.44069971582303,Healthy,100
24.908735054246314,4.516015660399447,26.542514613476335,208.69716975287642,99.63696369636963,38.14866032684077,94.04936723205246,Healthy,100
27.68335317312332,5.699212438671987,38.450910489758286,234.0511874721879,99.63396339633964,30.597342351507265,89.99066926857883,Healthy,100
24.317778724649262,3.3923586894768034,32.70895221129096,269.92740454515035,99.63096309630963,31.265159929622275,88.33309247822525,Healthy,100
26.704228512560324,4.7203872800953235,34.46315502560674,269.0530709630626,99.62796279627963,56.37781258398655,89.1124980186187,Healthy,100
28.628546750971974,4.872800616017557,36.502462200058865,235.0085560660624,99.62496249624962,51.40814061902112,91.66704871095556,Healthy,100
24.811356409843174,5.472815069927832,49.61699281486524,225.953726753007,99.62196219621963,39.75952260735965,94.53954703835677,Healthy,100
25.320442724476674,2.277545859008061,28.249534405350605,166.84784328489235,99.61896189618962,37.60992150974804,85.5444435116247,Healthy,100
26.11958163810517,5.166140613078331,36.52240553877913,197.94318745380707,99.61596159615962,18.781758869731867,88.28170070283849,Healthy,100
25.395829215060562,3.850258544632107,34.07581152641165,210.17354671936744,99.61296129612961,38.9871867474629,97.34673025409337,Healthy,100
24.13920388272064,5.3243457111949235,33.97619501984516,190.1683935998047,99.60996099609962,25.70661814534991,88.19444153356517,Healthy,100
19.555885719243577,3.963670803161837,90.85214463015882,228.69586420334676,99.6069606960696,41.9079937179011,44.447394127358116,Critical,20
24.725235543528676,4.1445173040744185,25.48412181409314,286.9076864220135,99.60396039603961,54.22296696113729,83.82904031156865,Healthy,100
26.56831091676222,4.726372389606732,25.007889856381723,273.12165574315657,99.6009600960096,28.234581364330708,81.42746354418266,Healthy,100
24.896690918919436,3.9476705303968047,29.91859308089117,228.53579516409224,99.59795979597959,42.863041124656405,84.79897567476019,Healthy,100
27.85992128602105,4.524465553264645,26.903801368468677,247.28019252086898,99.5949594959496,51.97335714411911,86.55053971991161,Healthy,100
25.060096049196517,3.8066242314566847,29.91100511798904,194.49884896253585,99.59195919591959,42.643544743267014,95.19955582023792,Healthy,100
25.61352618055319,3.1668295483012727,37.37649271031807,271.24312727340805,99.58895889588959,33.712204457796915,95.74763131343686,Healthy,100
26.976220660843605,6.0179570524293595,25.13111966376233,165.33116914191868,99.58595859585958,40.12463686326536,80.37339846552274,Healthy,100
24.522962820279254,3.7039513071760717,26.171926224437616,251.94898563801567,99.58295829582958,51.48698454673452,87.29377430354069,Healthy,100
26.272951921524957,4.8213191123920165,29.045866021159462,237.3456398569921,99.57995799579957,43.1509343187693,93.48894698520242,Healthy,100
27.568571305138914,5.752891081493785,26.63008944384898,193.54492146359513,99.57695769576958,39.959553009275886,89.47323437784388,Healthy,100
24.071020118526526,4.385055897483957,16.515965031919077,212.69246351417218,99.57395739573957,53.873717514539514,97.52279232908714,Healthy,100
26.221560630238766,4.174834100254462,24.51923414380636,180.3011553895379,99.57095709570957,46.17901443940508,93.3675047106565,Healthy,100
26.311859353098107,5.226238088667421,32.12423945342503,181.79259832692188,99.56795679567956,25.565170852600637,88.66157447855592,Healthy,100
26.938187446132773,6.117933822727152,36.62528050559588,164.31310997816246,99.56495649564957,47.57695194378394,89.10665314435461,Healthy,100
24.5156591469463,3.830684734913531,21.07228859477364,246.8629865770249,99.56195619561956,51.39470505738719,89.71605083697577,Healthy,100
24.41545206429887,4.8498521679825615,21.04430560461494,262.18707392993383,99.55895589558956,25.152203354950146,85.7702130161953,Healthy,100
26.62632987874028,3.2675054050326726,28.181402816304015,144.3367247665301,99.55595559555955,12.775126049600535,94.6960706782475,Healthy,100
26.356381607879822,4.60679899631781,15.546429610732979,284.34069306530273,99.55295529552956,27.49680797465978,93.71214408870776,Healthy,100
26.300591420415053,5.034204684538075,25.330178782077237,219.5797117177106,99.54995499549955,38.77000374779662,92.27135383826216,Healthy,100
26.415737851396372,4.145375358244935,17.58374764269164,230.14486217068932,99.54695469546955,52.11746014057522,91.21287344678498,Healthy,100
25.183970334105812,4.5430081661747685,36.21436779905479,168.46555075452233,99.54395439543954,29.308575589802455,84.90901110483493,Healthy,100
26.278704436593205,3.59177323169255,23.384013073897574,266.22890125577027,99.54095409540955,46.66144319985361,92.52096599570875,Healthy,100
26.35168696795842,5.077078611381493,37.91700511803416,227.0087532608392,99.53795379537954,5.291426382618258,90.64551236332376,Healthy,100
25.14277829836836,6.0556942488831496,34.68112812075003,259.8589183919955,99.53495349534954,42.16368064432096,100.01134547487207,Healthy,100
28.238929413373707,3.9028561302295364,24.1220962138155,262.73004122267105,99.53195319531953,35.11911455337484,83.53354451042689,Healthy,100
26.568599505094145,4.377328233447617,21.568242178923533,266.72060479524447,99.52895289528954,65.18318537967279,86.38352306055351,Healthy,100
24.570435803356823,5.502546246454182,26.838725504994468,197.3101728451729,99.52595259525953,17.294964553208146,82.06677721441417,Healthy,100
26.787864330360595,6.212090719322736,27.37212025445078,212.72132972373785,99.52295229522953,39.82598220634925,88.90990104116466,Healthy,100
24.830381995727215,3.5068101877910687,30.07688166371441,198.59042738446698,99.51995199519952,17.221343780507063,81.29550316002253,Healthy,100
26.944501524490942,4.831215262584051,23.340740262818926,251.3283761959449,99.51695169516951,33.40350720205059,95.92750818084288,Healthy,100
20.223570131734242,5.283130822319525,76.080503412373,231.65112302773093,99.51395139513951,19.586140412752474,57.969634655244896,Critical,20
25.015181217977947,4.897943609371152,29.591968329999396,257.4200702404633,99.5109510951095,67.60946488108993,89.20184010804678,Healthy,100
27.156051355093187,2.523207933122913,25.957629059704818,258.9458581070031,99.50795079507951,35.733425583268144,84.93139105884815,Healthy,100
26.4953371123238,5.501090009308772,23.72775606749186,159.54591781713822,99.5049504950495,37.46764608027979,82.3794872572037,Healthy,100
26.98647219199339,6.519336351090644,26.890690101407884,267.2769545693855,99.5019501950195,39.48719529873636,86.48067692679797,Healthy,100
28.276151579184738,5.116661751169503,23.098592489034587,253.2801335218001,99.4989498949895,26.412678486548995,93.12685686170416,Healthy,100
25.705534260796554,3.9688939467057365,28.350632169301527,207.0771290885076,99.4959495949595,52.66286480392931,86.06473655005065,Healthy,100
25.095516602771013,4.486872753635717,28.51263211131946,232.242746828537,99.49294929492949,47.68232974583611,99.5428808800336,Healthy,100
24.932582684449372,6.769913067655593,29.570243700858036,215.67156499460535,99.48994899489949,51.01526035206137,97.45347719949075,Healthy,100
25.021027658041476,5.909962540860558,38.59745445803112,241.56194875209115,99.48694869486948,25.384457415564523,90.00411971702218,Healthy,100
25.907477948703075,5.640026618384329,27.205331681802566,207.00112667532932,99.48394839483949,53.62378258292861,87.69065872399058,Healthy,100
26.409382369779973,5.356412583534376,34.02758720274689,236.76245344091876,99.48094809480948,52.238095351915696,87.15402050126774,Healthy,100
26.332028959196023,4.338862887809028,29.37752438185421,222.3556856630773,99.47794779477948,37.21128358011019,97.99188380263004,Healthy,100
26.992619898843227,4.799428819344231,26.570534188609276,204.8732133776643,99.47494749474947,50.74025290652277,86.71652334221355,Healthy,100
26.01560227025349,4.9220772643214845,27.285044380292597,226.65476857157205,99.47194719471948,43.27205947953145,94.6718447636668,Healthy,100
27.74424089258878,5.549574316064445,27.647041544991698,314.72643507210654,99.46894689468947,20.872005614308293,90.10896106534152,Healthy,100
25.68241180011445,6.508918894266904,29.6786062463693,196.00621795610112,99.46594659465947,37.80632917705552,93.56781106962089,Healthy,100
29.264202999907543,6.1183381367931275,22.244075408686182,211.25197430584507,99.46294629462946,34.22187954664423,85.89801354215618,Healthy,100
26.75080081731801,3.5806156442039594,19.207957699330198,196.61606601284393,99.45994599459947,41.02503145657473,88.33540702239137,Healthy,100
24.97141093230046,5.2239949689010485,31.925784360845654,200.28742650653456,99.45694569456946,52.2535154527997,89.87908740148168,Healthy,100
24.714929002326667,5.736763345167897,33.388742995487554,248.55210236848754,99.45394539453946,20.303903973633453,86.84316691164716,Healthy,100
26.57896689829182,5.618860330144635,32.47381499681682,245.05588608726237,99.45094509450945,34.67706510351476,96.24612084687249,Healthy,100
25.731844657608978,4.370766236612581,28.929832111338836,219.79477738375417,99.44794479447945,30.13795080446392,86.1784593516698,Healthy,100
26.85680059291051,7.914109215768361,32.60334776471973,255.92038048441893,99.44494449444944,30.65330433627152,87.11483929194901,Healthy,100
26.567885149488255,3.722915437668881,32.28057415610285,247.77051534230085,99.44194419441945,30.122691413997188,96.79350011813987,Healthy,100
25.912605304811752,3.9168115533339503,32.725776153729726,214.3183034890825,99.43894389438944,40.818044265765245,95.82463618397752,Healthy,100
24.983847538317914,5.233595081261576,22.84275507194732,166.31473403720278,99.43594359435943,46.27810543404807,97.93989386162815,Healthy,100
24.18218333037696,7.116803054963853,21.418289217072214,249.04240527821509,99.43294329432943,44.1798995066743,80.45863417961233,Healthy,100
25.464182057519576,4.163805149295829,25.668584519486377,225.93826173506912,99.42994299429942,42.22801849070988,91.00361374520926,Healthy,100
27.027678553188167,4.734171634353007,27.895695342744066,220.77782122952073,99.42694269426943,47.46093385390772,90.45140662315553,Healthy,100
26.256912492956246,6.077293673015693,26.548473237206263,203.68831929965995,99.42394239423942,68.56391360212466,87.19133557777074,Healthy,100
24.505113465545616,4.982137845112266,16.73985801197275,246.06271321907107,99.42094209420942,41.630696971766646,91.62229694928577,Healthy,100
26.20781711102142,4.665396145469704,38.330155672810854,232.19736883499752,99.41794179417941,52.253660833759284,88.39279134824599,Healthy,100
26.462380855674603,5.56563290188672,26.355724066685585,211.71101850191963,99.41494149414942,51.570201214854244,90.80996134201422,Healthy,100
24.93937107655864,5.272517990229593,29.036226499461723,177.1090908473381,99.41194119411941,61.333529956367414,107.00937781104962,Healthy,100
26.184470127134635,6.030438785636791,35.46729394457835,257.3775185658027,99.40894089408941,46.72622637940086,91.58565382064229,Healthy,100
26.0698504621352,6.291468889065364,13.93016638287277,241.1716828104557,99.4059405940594,29.86820582831279,91.79565799051443,Healthy,100
24.628435642603254,5.3070030600053615,24.92983676852973,228.93910149809585,99.4029402940294,43.65858305226254,94.1060966750792,Healthy,100
26.42934483241794,5.291732725378309,25.677296358521172,127.01291017101008,99.3999399939994,43.01366492101057,90.90322265498159,Healthy,100
26.67294143164188,5.214110982286133,25.982139727296133,218.6737010009379,99.3969396939694,49.78219130545332,84.5098366191996,Healthy,100
27.299661491810333,5.489130556649288,26.959080455716283,211.5578703783518,99.39393939393939,29.519239966006943,81.76644135428364,Healthy,100
27.264562462441884,5.055170637871464,36.68280879066907,198.35265102309808,99.3909390939094,55.19585288751542,89.85354468649045,Healthy,100
24.34679675845149,4.999391517677711,32.04075325436334,246.39823474974995,99.38793879387939,40.06284578968144,88.6544448581336,Healthy,100
24.874609952101853,6.196627120827243,33.74821161177298,245.02010119585472,99.38493849384939,50.07255104718078,80.18198958609165,Healthy,100
26.618042320650392,6.516116180355043,28.28272163086554,235.28886510173356,99.38193819381938,43.7160778968836,98.14696375811393,Healthy,100
26.61654314109465,3.492447055366579,19.603761723126993,256.326182016871,99.37893789378938,41.47108933984003,90.53501521682756,Healthy,100
26.618057223567256,5.0100211517405695,15.521817789123958,184.2195520088155,99.37593759375937,42.80627692580524,97.19718177332211,Healthy,100
20.88504534638028,4.311305566554765,86.95287531055655,204.12210801307427,99.37293729372938,48.06390413657468,56.63104064573314,Critical,20
26.6850686128318,4.689028533513928,30.15859422499612,222.61772921150322,99.36993699369937,63.503857528857026,97.29243527877863,Healthy,100
27.362678768216718,5.402516209735321,28.19061827618581,198.22992932702297,99.36693669366937,15.79147138205255,87.57397460024798,Healthy,100
27.144802116191844,5.669438371542468,26.739018114663956,245.45092275962398,99.36393639363936,46.48003538708866,96.29578940925039,Healthy,100
26.781669501566956,4.887873556388655,25.78853855955918,201.72297031539065,99.36093609360937,40.527613552008965,91.07434236904825,Healthy,100
25.621676906431585,3.086659665277197,40.07032945265648,265.4429501556364,99.35793579357936,37.874721193544744,92.26628275959847,Healthy,100
26.910763064591922,4.03495441942382,23.062578454141153,187.40942093874335,99.35493549354935,11.640661322469592,92.27258520139148,Healthy,100
25.072609742554913,5.896499670200166,33.566916736696356,294.6194277325216,99.35193519351935,46.96249217506021,87.87431150944239,Healthy,100
25.71581767191199,2.2595735779650687,28.011477616125962,291.0254074460848,99.34893489348934,38.500352357424234,86.76742631565273,Healthy,100
25.417563742605076,6.187427151682,27.63436292928402,216.68363987896294,99.34593459345935,29.986858387883522,88.19419905252961,Healthy,100
26.098248967263586,5.5212299906445415,35.05982529170046,260.1159657824012,99.34293429342934,40.509759672609825,82.64045395850322,Healthy,100
